"PROLIFIC","D3","D4","AT1","AT2","NR","DU1[DUQ1]","DU1[DUQ2]","DU1[DUQ3]","DU1[DUQ4]","DU1[DUQ5]","DU1[DUQ6]","DU1[DUQ7]","DU1[DUQ8]","DU1[DUQ9]","DU1[DUQ10]","DU2[DUQ11]","DU2[DUQ12]","DU2[DUQ13]","DU2[DUQ14]","DU2[DUQ15]","DU2[DUQ16]","DU2[DUQ17]","DU2[DUQ18]","DU2[DUQ19]","DU2[DUQ20]","DU3[SUQ21]","DU3[SUQ22]","DU3[SUQ23]","DU3[SUQ24]","DU3[SUQ25]","DU3[SUQ26]","DU3[SUQ27]","AR1[AR1Q1]","AR1[AR1Q2]","AR1[AR1Q3]","AR1[AR1Q4]","AR1[AR1Q5]","RU1[RU1Q1]","RU1[RU1Q2]","AQ1[AQ1Q1]","AQ1[AQ1Q2]","AQ1[AQ1Q3]","AQ1[AQ1Q4]","AQ1[AQ1Q5]","AQ1[AQ1Q6]","AQ1[AQ1Q7]","AQ2[AQ2Q1]","AQ2[AQ2Q2]","DU1[DUQ1]","DU1[DUQ2]","DU1[DUQ3]","DU1[DUQ4]","DU1[DUQ5]","DU1[DUQ6]","DU1[DUQ7]","DU1[DUQ8]","DU1[DUQ9]","DU1[DUQ10]","DU2[DUQ11]","DU2[DUQ12]","DU2[DUQ13]","DU2[DUQ14]","DU2[DUQ15]","DU2[DUQ16]","DU2[DUQ17]","DU2[DUQ18]","DU2[DUQ19]","DU2[DUQ20]","DU3[SUQ21]","DU3[SUQ22]","DU3[SUQ23]","DU3[SUQ24]","DU3[SUQ25]","DU3[SUQ26]","DU3[SUQ27]","EX1[EXQ1]","EX1[EXQ2]","EX1[EXQ3]","EX1[EXQ4]","EX1[EXQ5]","CRS1[CRS1Q]","CRS2[CRS2Q]","CRS3[CRS3Q]","CRS4[CRS3Q]","CRS5[CRS1Q]","CRS6[CRS2Q]","CRS7[CRS2Q]","CRS8[CRS2Q]","CRS9[CRS2Q]","CRS10[CRS1Q]"
"5cae5f9c48514600183d8fac","D3A2","D4A2","AT1A3","6","0","DUA4","DUA4","DUA5","DUA3","DUA3","DUA3","DUA3","DUA4","DUA4","DUA4","DUA3","DUA2","DUA3","DUA4","DUA3","DUA4","DUA4","DUA3","DUA3","DUA3","DUA2","DUA3","DUA4","DUA2","DUA2","DUA4","DUA4","AR1A2","AR1A2","AR1A2","AR1A2","AR1A1","RU1A5","RU1A4","AQ1A3","AQ1A3","AQ1A5","AQ1A5","AQ1A4","AQ1A5","AQ1A7","AQ2A7","AQ2A7","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA5","EXA4","EXA3","EXA4","CR1A5","CR2A5","CR3A3","CR4A3","CR1A2","CR2A5","CR2A5","CR2A2","CR2A3","CR1A2"
"5bd1ebd75c90120001d0f088","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A2","AR1A1","AR1A1","RU1A4","RU1A6","AQ1A1","AQ1A5","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ2A6","AQ2A7","DUA4","DUA4","DUA3","DUA4","DUA3","DUA1","DUA1","DUA3","DUA4","DUA4","DUA3","DUA1","DUA4","DUA4","DUA3","DUA3","DUA4","DUA3","DUA4","DUA3","DUA2","DUA3","DUA1","DUA3","DUA3","DUA3","DUA2","EXA1","EXA4","EXA1","EXA1","EXA1","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"5f6c9d2ec9a73b06b88f19c2","D3A4","D4A2","AT1A3","6","0","DUA2","DUA2","DUA3","DUA2","DUA2","DUA4","DUA5","DUA4","DUA4","DUA4","DUA3","DUA3","DUA2","DUA1","DUA3","DUA3","DUA5","DUA3","DUA4","DUA2","DUA4","DUA4","DUA1","DUA3","DUA1","DUA2","DUA4","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A4","RU1A5","AQ1A1","AQ1A3","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A7","AQ2A8","AQ2A8","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA4","EXA3","EXA3","CR1A2","CR2A1","CR3A1","CR4A1","CR1A1","CR2A3","CR2A1","CR2A1","CR2A1","CR1A1"
"5f3c29b01c4817a51a7d9d3c","D3A3","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A3","RU1A5","AQ1A1","AQ1A3","AQ1A3","AQ1A1","AQ1A1","AQ1A2","AQ1A3","AQ2A6","AQ2A4","DUA2","DUA2","DUA2","DUA2","DUA2","DUA3","DUA4","DUA4","DUA3","DUA3","DUA2","DUA3","DUA2","DUA3","DUA3","DUA2","DUA4","DUA2","DUA3","DUA4","DUA3","DUA4","DUA2","DUA2","DUA4","DUA3","DUA3","EXA4","EXA4","EXA2","EXA2","EXA4","CR1A2","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"5f883e9080d4db2a8b9a77b5","D3A4","D4A1","AT1A3","6","0","DUA2","DUA2","DUA3","DUA2","DUA1","DUA4","DUA4","DUA4","DUA4","DUA4","DUA2","DUA4","DUA4","DUA1","DUA3","DUA2","DUA4","DUA4","DUA4","DUA4","DUA2","DUA2","DUA1","DUA3","DUA5","DUA2","DUA3","AR1A2","AR1A2","AR1A2","AR1A2","AR1A2","RU1A5","RU1A5","AQ1A2","AQ1A5","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A9","AQ2A8","AQ2A8","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA3","EXA3","EXA2","EXA4","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"6101555460885dc993940821","D3A4","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A3","RU1A6","AQ1A1","AQ1A4","AQ1A3","AQ1A5","AQ1A4","AQ1A5","AQ1A9","AQ2A9","AQ2A9","DUA4","DUA2","DUA4","DUA2","DUA2","DUA4","DUA4","DUA5","DUA4","DUA4","DUA2","DUA4","DUA4","DUA4","DUA4","DUA2","DUA5","DUA4","DUA4","DUA4","DUA2","DUA5","DUA1","DUA4","DUA4","DUA2","DUA4","EXA4","EXA4","EXA4","EXA4","EXA4","CR1A2","CR2A2","CR3A3","CR4A3","CR1A2","CR2A3","CR2A3","CR2A2","CR2A2","CR1A2"
"5bafad45f1f9ba00013f8983","D3A2","D4A2","AT1A2","13","0","DUA3","DUA2","DUA2","DUA4","DUA4","DUA4","DUA3","DUA4","DUA4","DUA3","DUA4","DUA4","DUA3","DUA3","DUA4","DUA4","DUA4","DUA4","DUA3","DUA4","DUA2","DUA4","DUA2","DUA2","DUA3","DUA2","DUA3","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A2","RU1A2","AQ1A1","AQ1A5","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A6","AQ2A7","AQ2A8","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA2","EXA1","EXA2","CR1A3","CR2A1","CR3A1","CR4A1","CR1A1","CR2A3","CR2A2","CR2A1","CR2A1","CR1A1"
"60e41cfd4919c5ac3979003b","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A3","AR1A2","AR1A1","RU1A4","RU1A5","AQ1A2","AQ1A2","AQ1A2","AQ1A5","AQ1A2","AQ1A5","AQ1A5","AQ2A7","AQ2A7","DUA2","DUA3","DUA4","DUA3","DUA2","DUA3","DUA4","DUA3","DUA3","DUA4","DUA3","DUA3","DUA4","DUA3","DUA3","DUA3","DUA4","DUA4","DUA3","DUA3","DUA2","DUA3","DUA2","DUA4","DUA4","DUA2","DUA4","EXA1","EXA5","EXA3","EXA5","EXA1","CR1A2","CR2A2","CR3A1","CR4A1","CR1A1","CR2A2","CR2A1","CR2A1","CR2A1","CR1A1"
"5f037a89487947293ca48870","D3A4","D4A2","AT1A3","6","0","DUA4","DUA4","DUA3","DUA4","DUA4","DUA2","DUA4","DUA4","DUA5","DUA4","DUA4","DUA2","DUA4","DUA3","DUA4","DUA4","DUA3","DUA4","DUA2","DUA1","DUA2","DUA1","DUA4","DUA1","DUA1","DUA2","DUA4","AR1A1","AR1A1","AR1A2","AR1A1","AR1A1","RU1A5","RU1A5","AQ1A1","AQ1A6","AQ1A2","AQ1A1","AQ1A1","AQ1A1","AQ1A7","AQ2A7","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA2","EXA5","EXA4","EXA4","EXA5","CR1A2","CR2A1","CR3A1","CR4A1","CR1A3","CR2A3","CR2A5","CR2A1","CR2A1","CR1A2"
"5f9ef609d0edb74d9aa4d2e1","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A4","RU1A4","AQ1A1","AQ1A7","AQ1A2","AQ1A1","AQ1A1","AQ1A1","AQ1A8","AQ2A8","AQ2A7","DUA4","DUA3","DUA4","DUA4","DUA4","DUA4","DUA3","DUA2","DUA4","DUA4","DUA3","DUA2","DUA1","DUA4","DUA4","DUA4","DUA4","DUA3","DUA4","DUA3","DUA3","DUA2","DUA4","DUA2","DUA3","DUA4","DUA3","EXA2","EXA4","EXA4","EXA2","EXA4","CR1A2","CR2A4","CR3A1","CR4A2","CR1A2","CR2A1","CR2A4","CR2A1","CR2A3","CR1A1"
"5c1da6adaaf13200014292cc","D3A2","D4A2","AT1A3","6","0","DUA2","DUA3","DUA4","DUA2","DUA2","DUA5","DUA4","DUA4","DUA3","DUA4","DUA3","DUA2","DUA4","DUA2","DUA3","DUA3","DUA5","DUA4","DUA2","DUA2","DUA2","DUA4","DUA1","DUA5","DUA4","DUA2","DUA4","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A4","RU1A6","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A9","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA2","EXA1","EXA4","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"60b778f22bec4cae8ca5cbc8","D3A3","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A5","RU1A4","AQ1A3","AQ1A3","AQ1A3","AQ1A3","AQ1A2","AQ1A2","AQ1A5","AQ2A6","AQ2A6","DUA3","DUA2","DUA4","DUA2","DUA4","DUA3","DUA4","DUA4","DUA4","DUA3","DUA4","DUA2","DUA4","DUA4","DUA3","DUA2","DUA4","DUA3","DUA3","DUA4","DUA2","DUA3","DUA2","DUA1","DUA3","DUA4","DUA3","EXA1","EXA4","EXA2","EXA3","EXA3","CR1A3","CR2A1","CR3A2","CR4A1","CR1A1","CR2A2","CR2A1","CR2A1","CR2A1","CR1A1"
"5dd2ccb118beb62d260e6747","D3A2","D4A2","AT1A3","6","0","DUA2","DUA4","DUA4","DUA4","DUA4","DUA3","DUA3","DUA1","DUA5","DUA3","DUA3","DUA1","DUA2","DUA3","DUA3","DUA3","DUA4","DUA3","DUA4","DUA3","DUA2","DUA1","DUA1","DUA2","DUA4","DUA4","DUA4","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A5","RU1A5","AQ1A1","AQ1A2","AQ1A1","AQ1A3","AQ1A1","AQ1A1","AQ1A7","AQ2A7","AQ2A7","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA2","EXA1","EXA2","CR1A2","CR2A2","CR3A1","CR4A1","CR1A2","CR2A1","CR2A3","CR2A1","CR2A1","CR1A2"
"597b0c6ed573480001404b95","D3A4","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A3","AR1A1","AR1A1","RU1A5","RU1A5","AQ1A2","AQ1A2","AQ1A2","AQ1A4","AQ1A2","AQ1A4","AQ1A8","AQ2A8","AQ2A7","DUA1","DUA1","DUA3","DUA1","DUA2","DUA5","DUA5","DUA5","DUA5","DUA3","DUA1","DUA2","DUA4","DUA1","DUA4","DUA1","DUA4","DUA3","DUA1","DUA3","DUA2","DUA5","DUA2","DUA1","DUA4","DUA2","DUA1","EXA1","EXA4","EXA1","EXA1","EXA1","CR1A2","CR2A2","CR3A2","CR4A1","CR1A2","CR2A3","CR2A2","CR2A1","CR2A1","CR1A1"
"60734526fc3f36207efc18a1","D3A4","D4A2","AT1A3","6","0","DUA4","DUA2","DUA4","DUA4","DUA2","DUA4","DUA4","DUA4","DUA4","DUA3","DUA2","DUA2","DUA4","DUA2","DUA2","DUA4","DUA4","DUA2","DUA4","DUA4","DUA2","DUA4","DUA4","DUA2","DUA4","DUA2","DUA2","AR1A1","AR1A1","AR1A3","AR1A1","AR1A1","RU1A7","RU1A7","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A7","AQ2A7","AQ2A7","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA5","EXA2","EXA2","EXA2","CR1A3","CR2A2","CR3A1","CR4A1","CR1A1","CR2A4","CR2A3","CR2A3","CR2A1","CR1A1"
"59d40621f35ff40001914c87","D3A4","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A3","AR1A2","AR1A2","RU1A4","RU1A5","AQ1A1","AQ1A4","AQ1A4","AQ1A2","AQ1A2","AQ1A3","AQ1A7","AQ2A6","AQ2A6","DUA2","DUA1","DUA4","DUA2","DUA3","DUA4","DUA4","DUA4","DUA4","DUA4","DUA2","DUA1","DUA4","DUA2","DUA4","DUA5","DUA4","DUA3","DUA2","DUA4","DUA3","DUA2","DUA1","DUA2","DUA4","DUA1","DUA2","EXA4","EXA5","EXA2","EXA4","EXA5","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"5e10ad92a6eb6078856a5067","D3A2","D4A2","AT1A3","6","0","DUA1","DUA2","DUA4","DUA3","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA2","DUA4","DUA3","DUA4","DUA4","DUA2","DUA2","DUA4","DUA4","DUA2","DUA2","DUA4","DUA2","DUA4","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A3","RU1A5","AQ1A2","AQ1A6","AQ1A4","AQ1A1","AQ1A1","AQ1A1","AQ1A6","AQ2A7","AQ2A7","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA5","EXA5","EXA5","EXA5","CR1A2","CR2A4","CR3A2","CR4A3","CR1A1","CR2A2","CR2A2","CR2A2","CR2A2","CR1A1"
"5f3a77e36b950d0961317ef0","D3A3","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A3","AR1A2","AR1A1","AR1A1","AR1A1","RU1A3","RU1A4","AQ1A3","AQ1A4","AQ1A5","AQ1A2","AQ1A2","AQ1A2","AQ1A7","AQ2A7","AQ2A8","DUA2","DUA1","DUA4","DUA4","DUA3","DUA2","DUA3","DUA4","DUA4","DUA4","DUA3","DUA4","DUA3","DUA5","DUA4","DUA4","DUA2","DUA3","DUA2","DUA3","DUA4","DUA2","DUA3","DUA3","DUA4","DUA2","DUA3","EXA4","EXA4","EXA5","EXA4","EXA4","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"611e4473b1bc14664b7aa068","D3A3","D4A2","AT1A3","6","0","DUA5","DUA4","DUA2","DUA4","DUA4","DUA3","DUA3","DUA4","DUA5","DUA2","DUA4","DUA3","DUA4","DUA4","DUA5","DUA4","DUA4","DUA3","DUA5","DUA4","DUA4","DUA4","DUA3","DUA4","DUA4","DUA3","DUA2","AR1A4","AR1A2","AR1A2","AR1A3","AR1A2","RU1A3","RU1A3","AQ1A2","AQ1A3","AQ1A3","AQ1A3","AQ1A1","AQ1A1","AQ1A1","AQ2A8","AQ2A8","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA2","EXA4","EXA3","EXA2","EXA2","CR1A3","CR2A2","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"5c321ebf6558270001bd79aa","D3A3","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A2","AR1A2","AR1A2","RU1A6","RU1A6","AQ1A1","AQ1A7","AQ1A2","AQ1A1","AQ1A1","AQ1A1","AQ1A5","AQ2A8","AQ2A8","DUA2","DUA2","DUA4","DUA2","DUA2","DUA4","DUA4","DUA4","DUA3","DUA4","DUA2","DUA3","DUA4","DUA2","DUA4","DUA2","DUA4","DUA3","DUA2","DUA4","DUA2","DUA2","DUA2","DUA3","DUA4","DUA2","DUA4","EXA2","EXA4","EXA2","EXA4","EXA4","CR1A2","CR2A2","CR3A1","CR4A1","CR1A1","CR2A2","CR2A2","CR2A1","CR2A1","CR1A1"
"5dd700957aa0d66a7aa8b8c5","D3A3","D4A1","AT1A3","6","0","DUA1","DUA2","DUA4","DUA2","DUA2","DUA4","DUA2","DUA4","DUA5","DUA4","DUA2","DUA2","DUA4","DUA2","DUA4","DUA2","DUA4","DUA4","DUA5","DUA4","DUA2","DUA4","DUA2","DUA5","DUA4","DUA2","DUA4","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A6","RU1A7","AQ1A1","AQ1A1","AQ1A1","AQ1A3","AQ1A2","AQ1A5","AQ1A6","AQ2A7","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA1","EXA4","EXA5","CR1A2","CR2A3","CR3A2","CR4A3","CR1A2","CR2A5","CR2A3","CR2A1","CR2A3","CR1A2"
"57824b69fa4465000113e18d","D3A3","D4A2","AT1A2","50","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A3","AR1A2","AR1A2","RU1A4","RU1A4","AQ1A4","AQ1A6","AQ1A6","AQ1A6","AQ1A5","AQ1A6","AQ1A6","AQ2A6","AQ2A6","DUA4","DUA3","DUA3","DUA4","DUA3","DUA3","DUA4","DUA3","DUA4","DUA3","DUA3","DUA2","DUA4","DUA4","DUA3","DUA4","DUA4","DUA3","DUA4","DUA4","DUA4","DUA3","DUA3","DUA3","DUA3","DUA2","DUA3","EXA1","EXA2","EXA2","EXA2","EXA2","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"629e3fab063ee4fd03f92aa0","D3A6","D4A2","AT1A3","6","0","DUA2","DUA2","DUA4","DUA2","DUA3","DUA4","DUA4","DUA4","DUA4","DUA4","DUA3","DUA3","DUA2","DUA4","DUA3","DUA3","DUA5","DUA3","DUA3","DUA2","DUA3","DUA3","DUA3","DUA2","DUA3","DUA3","DUA3","AR1A1","AR1A2","AR1A2","AR1A1","AR1A1","RU1A7","RU1A4","AQ1A1","AQ1A2","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A8","AQ2A7","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA5","EXA4","EXA3","EXA5","CR1A4","CR2A3","CR3A2","CR4A3","CR1A2","CR2A4","CR2A3","CR2A2","CR2A3","CR1A1"
"5e12245e13ec5088f463b03b","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A2","AR1A2","AR1A2","RU1A4","RU1A5","AQ1A1","AQ1A6","AQ1A4","AQ1A2","AQ1A2","AQ1A2","AQ1A5","AQ2A6","AQ2A6","DUA4","DUA3","DUA2","DUA4","DUA2","DUA4","DUA2","DUA2","DUA3","DUA3","DUA3","DUA2","DUA3","DUA4","DUA3","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA2","DUA4","DUA4","DUA4","DUA4","EXA1","EXA2","EXA1","EXA1","EXA1","CR1A3","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"5d2143e21b06360019082ccd","D3A2","D4A2","AT1A3","6","0","DUA1","DUA1","DUA5","DUA1","DUA1","DUA5","DUA3","DUA1","DUA3","DUA5","DUA3","DUA3","DUA5","DUA3","DUA5","DUA5","DUA5","DUA5","DUA3","DUA5","DUA1","DUA1","DUA1","DUA5","DUA5","DUA3","DUA3","AR1A4","AR1A4","AR1A4","AR1A4","AR1A2","RU1A7","RU1A7","AQ1A5","AQ1A7","AQ1A7","AQ1A9","AQ1A3","AQ1A6","AQ1A8","AQ2A8","AQ2A8","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA5","EXA1","EXA1","EXA5","CR1A5","CR2A3","CR3A1","CR4A1","CR1A2","CR2A3","CR2A2","CR2A4","CR2A3","CR1A1"
"5c96a15a0225a000147bbd44","D3A4","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A3","AR1A3","AR1A3","AR1A3","AR1A2","RU1A5","RU1A4","AQ1A2","AQ1A3","AQ1A2","AQ1A5","AQ1A2","AQ1A2","AQ1A5","AQ2A5","AQ2A4","DUA1","DUA3","DUA5","DUA2","DUA1","DUA4","DUA3","DUA3","DUA5","DUA5","DUA1","DUA2","DUA4","DUA3","DUA4","DUA1","DUA4","DUA4","DUA1","DUA5","DUA1","DUA2","DUA1","DUA3","DUA4","DUA1","DUA3","EXA1","EXA5","EXA2","EXA2","EXA5","CR1A2","CR2A2","CR3A2","CR4A1","CR1A2","CR2A2","CR2A2","CR2A1","CR2A1","CR1A2"
"5872d1aaa205a90001e7f3a4","D3A2","D4A2","AT1A3","6","0","DUA3","DUA2","DUA3","DUA3","DUA3","DUA2","DUA3","DUA3","DUA3","DUA3","DUA3","DUA2","DUA3","DUA4","DUA3","DUA3","DUA3","DUA2","DUA2","DUA3","DUA4","DUA3","DUA3","DUA2","DUA3","DUA3","DUA3","AR1A2","AR1A3","AR1A3","AR1A2","AR1A2","RU1A4","RU1A3","AQ1A5","AQ1A5","AQ1A4","AQ1A3","AQ1A4","AQ1A5","AQ1A6","AQ2A6","AQ2A5","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA3","EXA2","EXA3","EXA4","EXA3","CR1A2","CR2A2","CR3A4","CR4A4","CR1A2","CR2A2","CR2A3","CR2A2","CR2A2","CR1A2"
"5df7f73b6d8cc7000a390c2e","D3A3","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A2","AR1A2","AR1A2","AR1A1","RU1A1","RU1A1","AQ1A3","AQ1A4","AQ1A4","AQ1A4","AQ1A3","AQ1A4","AQ1A7","AQ2A6","AQ2A7","DUA4","DUA4","DUA3","DUA3","DUA3","DUA4","DUA4","DUA2","DUA4","DUA4","DUA2","DUA2","DUA4","DUA4","DUA5","DUA3","DUA2","DUA4","DUA5","DUA4","DUA4","DUA2","DUA1","DUA4","DUA5","DUA4","DUA4","EXA1","EXA4","EXA5","EXA5","EXA5","CR1A2","CR2A3","CR3A1","CR4A2","CR1A3","CR2A3","CR2A2","CR2A1","CR2A1","CR1A1"
"616ac79dcdd6ef423d2a761e","D3A2","D4A2","AT1A3","6","0","DUA2","DUA2","DUA4","DUA3","DUA3","DUA4","DUA3","DUA4","DUA3","DUA4","DUA3","DUA4","DUA4","DUA2","DUA4","DUA4","DUA5","DUA3","DUA2","DUA2","DUA2","DUA4","DUA3","DUA3","DUA4","DUA2","DUA3","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A2","RU1A2","AQ1A1","AQ1A5","AQ1A3","AQ1A1","AQ1A1","AQ1A1","AQ1A7","AQ2A7","AQ2A8","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA3","EXA2","EXA3","EXA2","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"6007626d299a4c1474621584","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A3","RU1A5","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A2","AQ1A5","AQ2A9","AQ2A9","DUA2","DUA3","DUA2","DUA3","DUA3","DUA4","DUA4","DUA3","DUA4","DUA4","DUA2","DUA3","DUA4","DUA4","DUA4","DUA3","DUA4","DUA2","DUA2","DUA2","DUA2","DUA3","DUA1","DUA2","DUA3","DUA3","DUA4","EXA1","EXA4","EXA4","EXA1","EXA5","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"629e4ae8c7f48779af44877e","D3A2","D4A2","AT1A3","6","0","DUA4","DUA2","DUA2","DUA4","DUA4","DUA5","DUA5","DUA5","DUA5","DUA3","DUA4","DUA2","DUA4","DUA2","DUA4","DUA4","DUA5","DUA4","DUA4","DUA2","DUA1","DUA3","DUA4","DUA2","DUA4","DUA4","DUA3","AR1A4","AR1A1","AR1A2","AR1A1","AR1A1","RU1A6","RU1A5","AQ1A2","AQ1A8","AQ1A2","AQ1A4","AQ1A2","AQ1A5","AQ1A8","AQ2A8","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA5","EXA5","EXA5","EXA5","EXA5","CR1A3","CR2A3","CR3A1","CR4A3","CR1A3","CR2A2","CR2A3","CR2A1","CR2A1","CR1A2"
"5de21543762dc22548c937b3","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A2","AR1A1","AR1A1","AR1A1","RU1A1","RU1A5","AQ1A1","AQ1A5","AQ1A1","AQ1A3","AQ1A3","AQ1A4","AQ1A9","AQ2A9","AQ2A9","DUA5","DUA1","DUA3","DUA3","DUA3","DUA2","DUA4","DUA2","DUA5","DUA2","DUA3","DUA2","DUA1","DUA5","DUA3","DUA4","DUA2","DUA3","DUA4","DUA3","DUA4","DUA2","DUA5","DUA2","DUA3","DUA4","DUA2","EXA1","EXA3","EXA1","EXA1","EXA2","CR1A5","CR2A5","CR3A6","CR4A8","CR1A5","CR2A5","CR2A5","CR2A5","CR2A5","CR1A4"
"56d33245321cae000b68d9e4","D3A2","D4A2","AT1A3","6","0","DUA2","DUA3","DUA4","DUA2","DUA3","DUA2","DUA4","DUA4","DUA4","DUA4","DUA2","DUA3","DUA5","DUA4","DUA4","DUA3","DUA4","DUA4","DUA3","DUA4","DUA2","DUA3","DUA4","DUA4","DUA4","DUA2","DUA4","AR1A2","AR1A1","AR1A3","AR1A2","AR1A2","RU1A2","RU1A5","AQ1A1","AQ1A7","AQ1A1","AQ1A2","AQ1A1","AQ1A1","AQ1A7","AQ2A6","AQ2A8","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA2","EXA2","EXA4","CR1A2","CR2A3","CR3A1","CR4A3","CR1A2","CR2A2","CR2A4","CR2A1","CR2A4","CR1A2"
